Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2013/12/01,2013-12-01 02:07:47 PM -0700,,-38.54,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,"",40.016091,-105.251834,
2013/12/01,2013-12-01 11:47:52 AM -0700,,-19.04,Signature purchase,false,EINSTEIN BROS BAGELS2445 ,Einstein Bros Bagels2445,Food & Drink,Restaurants,"",Boulder,CO,80303,40.002312,-105.233612,
2013/12/06,2013-12-06 05:37:40 AM -0700,,175.00,ACH,false,Electronic Funds Transfer - hire Dave LLC   Pending ... ,Hire Dave,Income,Paycheck,,,,,,,
2013/12/07,2013-12-07 01:20:28 PM -0700,,-63.92,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,"",40.016091,-105.251834,
2013/12/08,2013-12-07 07:23:53 PM -0700,,-2.67,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,"",40.016091,-105.251834,
2013/12/08,2013-12-07 07:28:47 PM -0700,,-8.60,Signature purchase,false,PETTYJOHNS LIQUOR & WI   ,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2013/12/08,2013-12-08 01:25:05 PM -0700,,-17.41,Signature purchase,false,EINSTEIN BROS BAGELS2445 ,Einstein Bros Bagels2445,Food & Drink,Restaurants,"",Boulder,CO,80303,40.002312,-105.233612,
2013/12/09,2013-12-08 05:21:45 PM -0700,,-20.67,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,"",40.016091,-105.251834,
2013/12/13,2013-12-12 09:36:23 PM -0700,,-9.73,Signature purchase,false,LIQUORMART INC           ,Liquor Mart,Food & Drink,Alcohol & Bars,1750 15th St,Boulder,CO,80302,40.01622688664729,-105.27468681335449,
2013/12/20,2013-12-20 02:21:12 PM -0700,,-67.06,Signature purchase,false,KING SOOPERS #0033       ,King Soopers,Food & Drink,Groceries,3600 Table Mesa Dr,Boulder,CO,80305,39.98359834793264,-105.25172710418701,
2013/12/23,2013-12-23 05:34:59 AM -0700,,175.00,ACH,false,Electronic Funds Transfer - hire Dave LLC   Pending ... ,Hire Dave,Income,Paycheck,,,,,,,
2013/12/24,2013-12-23 06:34:33 PM -0700,,-23.60,Signature purchase,false,WAHOO'S FISH TACOS 103   ,Wahoo's Fish Tacos,Food & Drink,Restaurants,2790 Pearl St,Boulder,CO,80301,40.02163333461974,-105.25970935821533,
2013/12/30,2013-12-30 09:48:04 AM -0700,,-130.45,Signature purchase,false,KING SOOPERS #0061       ,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,80301,40.016091,-105.251834,
2014/01/07,2014-01-07 05:34:19 AM -0700,,300.00,ACH,false,Electronic Funds Transfer - hire Dave LLC   Pending ... ,Hire Dave,Income,Other,,,,,,,
2014/01/09,2014-01-09 07:27:43 AM -0700,,-5.70,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R South Broadway Street,Boulder,CO,80305,39.983128,-105.250002,
2014/01/10,2014-01-10 12:01:37 PM -0700,,-41.00,Atm withdrawal,false,1535 Pearl St            ,Mountain Sun Pub & Brewery,Uncategorized,Cash,1535 Pearl Street,Boulder,CO,80302,40.018968,-105.275195,
2014/01/11,2014-01-11 02:41:42 PM -0700,,-50.00,Signature purchase,false,PDQ 8001                 ,PDQ Gas & Food,Transportation,Gas,5200 Manhattan Circle,Boulder,CO,80303,39.985462,-105.228987,
2014/01/12,2014-01-11 06:11:59 PM -0700,,-5.17,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/01/12,2014-01-11 09:11:05 PM -0700,,-25.00,Signature purchase,false,CB AND POTTS  FLATIRON   ,Cb And Potts Flatiron,Food & Drink,Restaurants,"",Broomfield,CO,80021,39.911515,-105.129891,
2014/01/12,2014-01-12 01:49:14 PM -0700,,-193.04,Signature purchase,false,KING SOOPERS #0033       ,King Soopers,Food & Drink,Groceries,3600 Table Mesa Dr,Boulder,CO,80305,39.98359834793264,-105.25172710418701,
2014/01/16,2014-01-16 05:34:07 AM -0700,,300.00,ACH,false,Electronic Funds Transfer - hire Dave LLC   Pending ... ,Hire Dave,Income,Paycheck,,,,,,,
2014/01/19,2014-01-18 05:03:18 PM -0700,,-13.39,Signature purchase,false,PAPA JOHN'S #02707       ,Papa Johns,Food & Drink,Fast Food,8025 Sheridan Boulevard,"",CO,80004,39.84343,-105.054,
2014/01/19,2014-01-19 02:37:11 PM -0700,,-14.48,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,"",40.016091,-105.251834,
2014/01/20,2014-01-19 08:31:02 PM -0700,,-49.72,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th Street,Boulder,CO,"",40.016091,-105.251834,
2014/01/22,2014-01-21 06:03:48 PM -0700,,-11.91,Signature purchase,false,PETTYJOHNS LIQUOR & WI   ,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/01/22,2014-01-22 02:43:20 PM -0700,,-5.17,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/01/24,2014-01-24 09:27:13 AM -0700,,-13.00,Atm withdrawal,false,400 CENTER DR            ,Bk Of The West ATM,Uncategorized,Cash,400 Center Dr,Superior,CO,80027,39.935561,-105.158231,
2014/01/24,2014-01-24 09:34:27 AM -0700,,-13.41,Signature purchase,false,PANERA BREAD #3080       ,Panera,Food & Drink,Fast Food,302 Center Drive,Superior,CO,80027,39.955952,-105.168854,
2014/01/24,2014-01-24 12:20:30 PM -0700,,-58.32,Pin purchase,false,WHOLE FOODS MARK 303 Mars,Whole Foods,Food & Drink,Groceries,303 Marshall Rd,Superior,CO,"",39.95636583526563,-105.16825675964355,
2014/01/24,2014-01-24 12:37:15 PM -0700,,-8.00,Signature purchase,false,SHORT STOP TABLE MESA    ,Table Mesa Short Stop,Uncategorized,Unknown,4742 Table Mesa Drive,Boulder,CO,80303,39.985517,-105.238142,
2014/01/25,2014-01-25 01:32:45 PM -0700,,-8.84,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Road,Boulder,CO,80303,40,-105.262023,
2014/01/25,2014-01-25 01:42:47 PM -0700,,-2.15,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Road,Boulder,CO,80303,40,-105.262023,
2014/01/25,2014-01-25 01:58:08 PM -0700,,-4.30,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Avenue,Boulder,CO,80302,40.014371,-105.227532,
2014/01/25,2014-01-25 12:49:10 PM -0700,,-75.00,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/01/29,2014-01-28 06:00:43 PM -0700,,-8.64,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/02/01,2014-02-01 05:27:37 AM -0700,,0.01,ACH,false,INTEREST CREDIT,Interest Credit,Income,Interest,,,,,,,
2014/02/11,2014-02-11 05:34:47 AM -0700,,300.00,ACH,false,Electronic Funds Transfer - hire Dave LLC   Pending ... ,Hire Dave,Income,Paycheck,,,,,,,
2014/02/17,2014-02-16 06:27:04 PM -0700,,-37.28,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/02/19,2014-02-18 06:23:17 PM -0700,,-21.00,Signature purchase,false,AMC FLATIRON CR 14 #0052 ,AMC Flatiron Crossing 14,Culture,Movies,61 W Flatiron Crossing Dr,Broomfield,CO,80021,39.93031542081879,-105.13517439365387,
2014/02/19,2014-02-18 06:24:27 PM -0700,,-11.50,Signature purchase,false,AMC FLATIRON CR 14 #0052 ,AMC Flatiron Crossing 14,Culture,Movies,61 W Flatiron Crossing Dr,Broomfield,CO,80021,39.93031542081879,-105.13517439365387,
2014/02/19,2014-02-18 06:28:06 PM -0700,,-11.50,Signature purchase,false,AMC FLATIRON CR 14 #0052 ,AMC Flatiron Crossing 14,Culture,Movies,61 W Flatiron Crossing Dr,Broomfield,CO,80021,39.93031542081879,-105.13517439365387,
2014/02/21,2014-02-20 07:10:33 PM -0700,,-26.43,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/02/21,2014-02-21 11:33:43 AM -0700,,-21.00,Atm withdrawal,false,1535 Pearl St            ,Mountain Sun Pub & Brewery,Uncategorized,Cash,1535 Pearl St,Boulder,CO,80302,40.018968,-105.275195,
2014/02/23,2014-02-22 07:42:42 PM -0700,,-8.32,Signature purchase,false,CHICK-FIL-A #1290        ,Chick Fil A,Food & Drink,Fast Food,"",Broomfield,CO,80021,39.911515,-105.129891,
2014/02/23,2014-02-22 08:07:47 PM -0700,,-1.68,Signature purchase,false,CHICK-FIL-A #1290        ,Chick Fil A,Food & Drink,Fast Food,"",Broomfield,CO,80021,39.911515,-105.129891,
2014/02/24,2014-02-24 01:42:05 PM -0700,,-5.17,Signature purchase,false,APL*APPLE ITUNES STORE   ,iTunes,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/02/24,2014-02-24 01:42:11 PM -0700,,-16.24,Signature purchase,false,APL*APPLE ITUNES STORE   ,iTunes,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/02/25,2014-02-24 05:08:23 PM -0700,,-25.88,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/02/25,2014-02-24 05:09:21 PM -0700,,-5.17,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/02/25,2014-02-24 06:51:27 PM -0700,,-31.23,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/02/25,2014-02-24 07:57:27 PM -0700,,-12.62,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/02/27,2014-02-26 07:35:44 PM -0700,,-44.52,Signature purchase,false,CALIFORNIA PIZZA 242     ,California Pizza Kitchen,Food & Drink,Restaurants,1711 29th St,Boulder,CO,80301,40.017649,-105.25716,
2014/03/11,2014-03-11 02:20:50 PM -0700,,-5.17,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"",Lower Elochoman,WA,98052,46.9497445,-122.7451695,
2014/03/16,2014-03-15 10:09:20 PM -0700,,-6.19,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/03/21,2014-03-21 04:36:23 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/03/22,2014-03-22 01:09:14 PM -0700,,-3.10,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/03/22,2014-03-22 04:09:58 PM -0700,,-9.74,Signature purchase,false,BROADWAY WINE AND SPIRITS,Broadway Wine And Spirits,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/03/23,2014-03-23 01:21:39 PM -0700,,-7.32,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/03/23,2014-03-23 01:43:47 PM -0700,,-1.00,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014371,-105.227532,
2014/03/23,2014-03-23 04:38:43 PM -0700,,-60.00,Atm withdrawal,false,Cardtronics CC,Cardtronics Cc,Uncategorized,Cash,"",Los Angeles,CA,"",34.019394,-118.410825,
2014/03/23,2014-03-23 04:51:16 PM -0700,,-64.79,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/03/23,2014-03-23 09:29:20 AM -0700,,-77.60,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/03/23,2014-03-23 10:18:19 AM -0700,,-76.79,Pin purchase,false,TARGET T0064 TARGET T0064,Target,Food & Drink,Groceries,2800 Pearl St,Boulder,CO,"",40.021988,-105.256648,
2014/03/24,2014-03-24 07:55:18 AM -0700,,-5.13,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/03/27,2014-03-26 05:18:29 PM -0700,,-20.14,Signature purchase,false,WAHOO'S FISH TACOS 103   ,Wahoo's Fish Tacos,Food & Drink,Restaurants,2790 Pearl St,Boulder,CO,80301,40.02163333461974,-105.25970935821533,
2014/03/27,2014-03-26 05:24:03 PM -0700,,-5.50,Signature purchase,false,WAHOO'S FISH TACOS 103   ,Wahoo's Fish Tacos,Food & Drink,Restaurants,2790 Pearl St,Boulder,CO,80301,40.02163333461974,-105.25970935821533,
2014/03/27,2014-03-26 06:23:32 PM -0700,,-1.94,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014371,-105.227532,
2014/03/28,2014-03-28 01:50:33 AM -0700,,-5.15,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/03/29,2014-03-28 06:05:17 PM -0700,,-66.26,Signature purchase,false,ALOY THAI CUISINE        ,Aloy Thai Cuisine,Food & Drink,Restaurants,2720 Canyon Blvd,Boulder,CO,80302,40.017292,-105.259402,
2014/03/29,2014-03-28 06:35:07 PM -0700,,-1.94,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014371,-105.227532,
2014/03/30,2014-03-29 06:08:29 PM -0700,,-39.10,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/03/30,2014-03-29 06:14:50 PM -0700,,-28.07,Signature purchase,false,PETTYJOHNS LIQUOR & WI   ,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/03/30,2014-03-30 01:28:24 PM -0700,,-7.31,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/04/01,2014-03-31 05:10:39 PM -0700,,-4.73,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/04/01,2014-04-01 11:45:23 AM -0700,,-21.78,Signature purchase,false,THE PITA PIT             ,The Pita Pit,Food & Drink,Restaurants,1509 Arapahoe Ave,Boulder,CO,80302,40.014848,-105.274258,
2014/04/03,2014-04-02 06:28:09 PM -0700,,-17.57,Signature purchase,false,CALIFORNIA PIZZA 242     ,California Pizza Kitchen,Food & Drink,Restaurants,1711 29th St,Boulder,CO,80301,40.017649,-105.25716,
2014/04/03,2014-04-03 08:16:27 AM -0700,,-3.75,Signature purchase,false,BOULDER PARKING-CAGID    ,Boulder Parking Cagid,Transportation,Parking & Tolls,"",Boulder,CO,80302,40.019224,-105.274675,
2014/04/04,2014-04-03 09:03:00 PM -0700,,-15.11,Signature purchase,false,TSE K&G 536              ,Tse K&G,Transportation,Gas,"",Boulder,CO,80303,40.002312,-105.233612,
2014/04/04,2014-04-04 04:38:13 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/04/08,2014-04-07 07:20:02 PM -0700,,-46.98,Signature purchase,false,BEAU JO'S MNGMT BOULDE   ,Beau Jo's Mngmt Boulde,Food & Drink,Restaurants,"",Boulder,CO,80305,39.981863,-105.258485,
2014/04/10,2014-04-09 06:07:28 PM -0700,,-8.98,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/04/09,2014-04-09 10:26:52 AM -0700,,-2.06,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/04/09,2014-04-09 11:17:29 AM -0700,,-7.40,Signature purchase,false,MOONGATE ASIAN BISTRO    ,Moongate Asian Bistro & Sushi Bar,Food & Drink,Restaurants,1628 Pearl St,Boulder,CO,80302,40.019005,-105.273983,
2014/04/10,2014-04-10 02:54:59 PM -0700,,-90.70,Signature purchase,false,KYLE N DANIEL DDS PC     ,Kyle N Daniel Dds Pc,Health & Medical,Dentist,"",Boulder,CO,80301,40.051351,-105.227413,
2014/04/11,2014-04-10 05:10:46 PM -0700,,-26.52,Signature purchase,false,KING SOOPERS #0033       ,King Soopers,Food & Drink,Groceries,3600 Table Mesa Dr,Boulder,CO,80305,39.9836,-105.251757,
2014/04/10,2014-04-10 05:13:31 AM -0700,,-6.01,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/04/11,2014-04-10 05:37:06 PM -0700,,-120.17,Signature purchase,false,KING SOOPERS #0033       ,King Soopers,Food & Drink,Groceries,3600 Table Mesa Dr,Boulder,CO,80305,39.9836,-105.251757,
2014/04/10,2014-04-10 06:44:16 AM -0700,,-8.64,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/04/11,2014-04-10 08:26:59 PM -0700,,-4.84,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/04/12,2014-04-12 01:54:39 PM -0700,,-160.03,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/04/14,2014-04-14 11:07:14 AM -0700,,-21.00,Atm withdrawal,false,1535 Pearl St            ,Mountain Sun Pu ATM,Uncategorized,Cash,1535 Pearl St,Boulder,CO,80302,40.019224,-105.274675,
2014/04/15,2014-04-15 05:42:34 AM -0700,,-5.17,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/04/15,2014-04-15 10:31:33 AM -0700,,-8.58,Signature purchase,false,ILLEGAL PETES            ,Illegal Pete's Co.,Food & Drink,Restaurants,1447 Pearl St,Boulder,CO,80302,40.018923,-105.276325,
2014/04/17,2014-04-17 04:38:01 AM -0700,,8500.00,ACH,false,Electronic Funds Transfer - hire Dave LLC   Pending ... ,Hire Dave,Income,Paycheck,,,,,,,
2014/04/18,2014-04-18 01:45:55 PM -0700,,-7.23,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/04/18,2014-04-18 04:35:53 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/04/19,2014-04-19 04:35:18 PM -0700,,-152.60,Pin purchase,false,TARGET T0064 TARGET T0064,Target,Food & Drink,Groceries,2800 Pearl St,Boulder,CO,"",40.021988,-105.256648,
2014/04/20,2014-04-20 12:07:53 PM -0700,,-76.54,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/04/22,2014-04-21 07:56:38 PM -0700,,-13.91,Signature purchase,false,FEDEX 794945223514       ,FedEx Hub,Home,Moving,2903 Sprankle Ave,"",TN,38132,35.062886,-89.963614,
2014/04/22,2014-04-21 07:56:40 PM -0700,,-9.50,Signature purchase,false,FEDEX 805585702064       ,FedEx Hub,Home,Moving,2903 Sprankle Ave,"",TN,38132,35.062886,-89.963614,
2014/04/22,2014-04-21 07:56:41 PM -0700,,-9.50,Signature purchase,false,FEDEX 805585702075       ,FedEx Hub,Home,Moving,2903 Sprankle Ave,"",TN,38132,35.062886,-89.963614,
2014/04/22,2014-04-21 07:56:46 PM -0700,,-7.57,Signature purchase,false,FEDEX 830114389465       ,FedEx Hub,Home,Moving,2903 Sprankle Ave,"",TN,38132,35.062886,-89.963614,
2014/04/22,2014-04-21 08:22:43 PM -0700,,-6.25,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/04/22,2014-04-21 08:41:11 PM -0700,,-1.07,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/04/22,2014-04-22 01:31:15 PM -0700,,-3.00,Signature purchase,false,THE CUP ESPRESSO CAFE    ,The Cup Espresso Cafe,Food & Drink,Fast Food,1521 Pearl St,Boulder,CO,80302,40.01898,-105.27531,
2014/04/23,2014-04-23 04:35:31 AM -0700,,-8300.00,ACH,false,Electronic Funds Transfer - SIMPLE   Pending ... ,Transfer to E TRADE BANK,Uncategorized,Unknown,,,,,,,
2014/04/24,2014-04-24 04:06:55 PM -0700,,-11.36,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/04/24,2014-04-24 05:06:05 AM -0700,,-3.00,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/04/25,2014-04-25 04:59:33 PM -0700,,-24.83,Signature purchase,false,WAHOO'S FISH TACOS 103   ,Wahoo's Fish Tacos,Food & Drink,Restaurants,2790 Pearl St,Boulder,CO,80301,40.02163333461974,-105.25970935821533,
2014/04/26,2014-04-25 05:15:55 PM -0700,,-3.00,Signature purchase,false,WAHOO'S FISH TACOS 103   ,Wahoo's Fish Tacos,Food & Drink,Restaurants,2790 Pearl St,Boulder,CO,80301,40.02163333461974,-105.25970935821533,
2014/04/26,2014-04-25 06:02:55 PM -0700,,-1.94,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014371,-105.227532,
2014/04/25,2014-04-25 08:57:08 AM -0700,,-23.00,Atm withdrawal,false,400 CENTER DR            ,Bk Of The West ATM,Uncategorized,Cash,400 Center Dr,Superior,CO,80027,39.935561,-105.158231,
2014/04/26,2014-04-25 09:32:05 PM -0700,,-59.32,Signature purchase,false,KING SOOPERS #0683 FUEL Q,King Soopers 0683 Fuel Q,Transportation,Gas,0683 Fuel Q,Denver,CO,80249,39.84987,-104.69648,
2014/04/25,2014-04-25 10:54:13 AM -0700,,-9.53,Signature purchase,false,STARBUCKS #10867 SUPERIOR,Starbucks,Food & Drink,Fast Food,2800 Rock Creek Cir,Superior,CO,80027,39.928445,-105.14764,
2014/04/26,2014-04-26 02:34:37 PM -0700,,-5.17,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/04/26,2014-04-26 02:59:39 PM -0700,,-1.94,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014371,-105.227532,
2014/04/27,2014-04-26 06:55:11 PM -0700,,-15.89,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/04/27,2014-04-26 07:00:52 PM -0700,,-16.20,Signature purchase,false,PETTYJOHNS LIQUOR & WI   ,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/04/27,2014-04-27 03:05:33 PM -0700,,-49.04,Signature purchase,false,PARK BURGER - HIGHLAND   ,Park Burger,Food & Drink,Restaurants,2643 W 32nd Ave,Denver,CO,80211,39.7621,-105.02004766666667,
2014/04/28,2014-04-27 06:57:36 PM -0700,,-16.29,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/04/27,2014-04-27 08:02:56 AM -0700,,-8.24,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/04/28,2014-04-28 04:29:18 PM -0700,,-86.03,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/04/29,2014-04-28 06:46:37 PM -0700,,-1.46,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/04/29,2014-04-29 12:09:07 PM -0700,,-11.13,Signature purchase,false,SHERPAS ADVENTURE RESTAUR,Sherpas Adventure Restaurant,Food & Drink,Restaurants,"",Boulder,CO,80302,40.019224,-105.274675,
2014/04/30,2014-04-30 04:59:55 PM -0700,,-1.25,Signature purchase,false,BLDR PRKNG-OUT BNDS      ,Bldr Prkng Out Bnds,Transportation,Parking & Tolls,"",Boulder,CO,80302,40.019224,-105.274675,
2014/05/01,2014-05-01 05:04:34 AM -0700,,-2.75,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/05/01,2014-05-01 09:28:25 AM -0700,,0.02,ACH,false,INTEREST CREDIT,Interest Credit,Income,Interest,,,,,,,
2014/05/02,2014-05-02 04:39:08 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/05/03,2014-05-02 05:01:35 PM -0700,,-60.49,Pin purchase,false,KING SOOPERS 600 SOUTH BR,King Soopers,Transportation,Gas,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/05/02,2014-05-02 12:02:18 PM -0700,,-4.50,Signature purchase,false,SQ *BOXCAR COFFEE ROASTER,Boxcar Coffee Roaster,Food & Drink,Other,"",Boulder,CO,80302,40.019224,-105.274675,
2014/05/03,2014-05-03 01:16:41 PM -0700,,-6.20,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
